,run_name,site,patch_size,rotations,nr_patches_0,sum_carbon,sum_target,sum_prediction,mean_target,mean_prediction,mse,rmse,r2
0,no_gaussian,Nestor Macias RGB,224,[ 0 30 60],767,5792.727929314215,5025.422680289061,0.0,6.552050430624591,0.0,348.21930673689735,18.660635217936644,-0.1406183399933696
1,no_gaussian,Leonor Aspiazu RGB,224,[ 0 30 60],958,3198.4475447677346,2874.6146083576105,2583.4584172442555,3.0006415536091966,2.696720686058722,498.4215440339632,22.32535652646925,-0.002088168642443433
2,no_gaussian,Carlos Vera Arteaga RGB,224,[ 0 30 60],1006,3034.6125197037145,2822.8957373857174,4978.936814069748,2.806059381099123,4.949241365874501,360.2167257419844,18.979376326475652,-0.08359339666282839
3,no_gaussian,Carlos Vera Guevara RGB,224,[ 0 30 60],627,5830.613502254673,5267.009452463904,999.2736583426595,8.400334054966354,1.5937378920935559,1244.4882342383355,35.27730480405689,-0.03840038975498472
4,no_gaussian,Flora Pluas RGB,224,[ 0 30 60],953,4763.539027023904,4229.231112999628,5716.650879502296,4.437808093388907,5.998584343654036,165.96079958114484,12.88257736561845,-0.12028679027526024
5,no_gaussian,Manuel Macias RGB,224,[ 0 30 60],611,1097.4471991947717,957.7295159745129,1436.0564496517181,1.567478749549121,2.3503378881370183,17.038919132053802,4.127822565476113,-0.1715039750580547
