,epoch,train_loss,val_loss
0,1,2261.62570810318,353.63714599609375
1,2,814.3960597515106,306.9567565917969
2,3,718.4009337425232,428.7729187011719
3,4,657.9242606163025,300.4345397949219
4,5,639.264848947525,355.74560546875
5,6,615.2224794626236,311.1437683105469
6,7,566.5789023637772,190.0533447265625
7,8,536.1435617208481,262.2395935058594
8,9,517.9470489025116,495.123291015625
9,10,484.3040872812271,582.767578125
10,11,479.003977894783,197.33148193359375
11,12,434.09477853775024,375.79656982421875
12,13,390.21691477298737,373.0748596191406
13,14,373.4109797477722,383.1295471191406
14,15,316.2666794061661,293.8157958984375
15,16,301.12746119499207,291.220947265625
16,17,261.25380086898804,399.6082458496094
17,18,252.84059190750122,257.2840881347656
18,19,202.98621076345444,583.8994750976562
19,20,191.88200187683105,387.287841796875
20,21,159.71935200691223,380.263671875
21,22,140.64291030168533,402.36163330078125
22,23,135.9384958744049,543.852783203125
23,24,115.90387883782387,443.25616455078125
24,25,97.03558930754662,358.60675048828125
25,26,97.27210649847984,411.2433166503906
26,27,77.17799352109432,540.9033203125
27,28,71.707774117589,224.10372924804688
28,29,73.14556875824928,466.19903564453125
29,30,55.76876702904701,489.4853515625
30,31,46.47332998365164,445.98577880859375
31,32,43.69846314191818,394.434814453125
32,33,34.86708369106054,448.920654296875
33,34,32.975243382155895,391.1722412109375
34,35,30.249563485383987,422.97039794921875
35,36,26.20358706265688,399.349853515625
36,37,23.460468340665102,444.0039367675781
37,38,21.34174818918109,442.908935546875
38,39,19.54960471391678,412.09063720703125
39,40,16.377063374966383,451.3863525390625
40,41,16.32265755161643,434.3467712402344
41,42,15.283894810825586,402.785400390625
42,43,12.206242229789495,413.1853942871094
43,44,11.562886163592339,412.3341064453125
44,45,10.591872207820415,469.20330810546875
45,46,9.106621284037828,455.4598693847656
46,47,8.211918111890554,432.5976257324219
47,48,7.804031030274928,417.2041931152344
48,49,7.246733218431473,394.8037109375
49,50,5.921081022359431,438.9619445800781
