,run_name,site,patch_size,rotations,nr_patches_0,sum_carbon,sum_target,sum_prediction,mean_target,mean_prediction,mse,rmse,r2
0,tree_density,Nestor Macias RGB,224,[ 0 30 60],767,5792.727929314215,5128.179982150228,2958.3132340312004,6.686023444785174,3.8569924824396353,12.51126275307468,3.5371263411242015,-2.079790863876667
1,tree_density,Leonor Aspiazu RGB,224,[ 0 30 60],958,3198.4475447677346,2811.4754796453076,0.0,2.9347343211328933,0.0,9.985106085708756,3.1599218480381372,-6.275437967185149
2,tree_density,Carlos Vera Arteaga RGB,224,[ 0 30 60],1006,3034.6125197037145,2664.4688972115637,4714.671726703644,2.648577432615867,4.686552412230262,8.030094713956803,2.833742174926435,-7.723108458674739
3,tree_density,Carlos Vera Guevara RGB,224,[ 0 30 60],627,5830.613502254673,5078.423289952009,1458.2331951409578,8.099558676159514,2.325730773749534,42.844666796340185,6.545583762838895,-5.373395787615551
4,tree_density,Flora Pluas RGB,224,[ 0 30 60],953,4763.539027023904,4030.572356800273,6047.5843559503555,4.229351895907942,6.345838778541821,8.732166908672964,2.9550240115222355,-3.2166573135691863
5,tree_density,Manuel Macias RGB,224,[ 0 30 60],611,1097.4471991947717,894.2079631151463,2125.7294859290123,1.4635154879134968,3.4790989949738336,5.719475471322457,2.3915424878773233,-20.25578686302995
