,epoch,train_loss,val_loss
0,1,3611.40705370903,2990.300537109375
1,2,2641.2056996822357,2947.874267578125
2,3,2538.3030819892883,2664.42724609375
3,4,2441.1067678928375,2760.611328125
4,5,2389.255084514618,2629.614013671875
5,6,2359.340444803238,2249.894775390625
6,7,2290.9533245563507,2481.883056640625
7,8,2145.8273890018463,2704.509521484375
8,9,2070.59782743454,2333.474853515625
9,10,1804.622193813324,2497.43359375
10,11,1475.1324464082718,2166.918212890625
11,12,1266.5359721183777,2539.967529296875
12,13,899.1075531244278,2375.610107421875
13,14,643.8147248029709,2546.198486328125
14,15,517.5207852125168,2485.572509765625
15,16,394.4599615931511,2378.018798828125
16,17,352.77495926618576,2317.0810546875
17,18,302.9778466820717,2307.204345703125
18,19,247.06543678045273,2382.736572265625
19,20,229.9744509458542,2410.701904296875
20,21,193.40571558475494,2415.25537109375
21,22,165.6779959499836,2440.64794921875
22,23,148.43896159529686,2413.8037109375
23,24,133.35999497771263,2397.04638671875
24,25,122.95572492480278,2399.753662109375
25,26,112.46486487984657,2352.8447265625
26,27,98.78285144269466,2402.435546875
27,28,93.17266735434532,2451.598388671875
28,29,86.68973687291145,2384.756591796875
29,30,81.62583382427692,2425.21923828125
30,31,72.98436711728573,2413.847900390625
31,32,71.01488476991653,2412.3349609375
32,33,63.874240428209305,2402.353515625
33,34,60.272770032286644,2411.31103515625
34,35,57.03301902115345,2416.971923828125
35,36,54.55991879105568,2469.32080078125
36,37,50.81138375401497,2461.143310546875
37,38,47.01310267299414,2454.993896484375
38,39,44.74770136922598,2436.1748046875
39,40,41.3654467985034,2483.06640625
40,41,40.338093280792236,2480.341796875
41,42,38.39263740926981,2426.5986328125
42,43,35.07002296298742,2448.74462890625
43,44,34.30122345685959,2468.0751953125
44,45,32.299987353384495,2457.27490234375
45,46,30.82761088758707,2444.211181640625
46,47,29.47209155932069,2430.5439453125
47,48,27.95851059257984,2451.037841796875
48,49,27.12625840306282,2458.612060546875
49,50,26.660871122032404,2465.939697265625
